node,height,btc_gap,btc_spv_failed,da_gap,da_failed,attestation_failed,active_anchors,clean_peers,churn_rate,avg_tenure,peer_latency,approx_timestamp
engram-node01,3167,2,False,12,False,False,3,3,0,4533,0,1786813579.77714
engram-node01,3168,2,False,13,False,False,3,3,0,4534,0,1786813579.77714
engram-node01,3168,2,False,13,False,False,3,3,0,4534,0,1786813579.77714
engram-node01,3169,3,False,14,False,False,3,3,0,4536,0,1786813582.9048908
engram-node01,3170,3,False,15,False,False,3,3,0,4537,0,1786813582.9048908
engram-node01,3171,3,False,7,False,False,3,3,0,4539,0,1786813585.9688692
engram-node01,3172,3,False,8,False,False,3,3,0,4540,0,1786813585.9688692
engram-node01,3172,3,False,8,False,False,3,3,0,4540,0,1786813585.9688692
engram-node01,3173,3,False,9,False,False,3,3,0,4542,0,1786813588.998657
engram-node01,3174,3,False,10,False,False,3,3,0,4543,0,1786813588.998657
engram-node01,3175,3,False,11,False,False,3,3,0,4544,0,1786813588.998657
engram-node01,3176,3,False,12,False,False,3,3,0,4546,0,1786813592.0208452
engram-node01,3176,3,False,12,False,False,3,3,0,4546,0,1786813592.0208452
engram-node01,3177,3,False,13,False,False,3,3,0,4547,0,1786813592.0208452
engram-node01,3178,3,False,14,False,False,3,3,0,4548,0,1786813596.445282
engram-node01,3179,3,False,8,False,False,3,3,0,4549,0,1786813596.445282
engram-node01,3180,3,False,9,False,False,3,3,0,4551,0,1786813596.445282
engram-node01,3180,3,False,9,False,False,3,3,0,4551,0,1786813596.445282
engram-node01,3181,3,False,10,False,False,3,3,0,4552,0,1786813599.489869
engram-node01,3182,4,False,3,False,False,3,3,0,4572,159,1786813688.025221
engram-node01,3182,5,False,0,False,False,3,3,0,4589,159,1786813688.025221
engram-node01,3182,6,False,0,False,False,3,3,0,4608,159,1786813688.025221
engram-node01,3182,6,False,0,False,False,3,3,0,4611,159,1786813688.025221
engram-node01,3182,7,False,0,True,True,3,3,0,4624,139,1786813688.025221
engram-node01,3182,8,False,0,True,True,3,3,0,4639,139,1786813688.025221
engram-node01,3183,8,False,1,True,True,3,3,0,4647,139,1786813718.535139
engram-node01,3183,8,False,1,True,True,3,3,0,4649,139,1786813718.535139
engram-node01,3183,8,False,1,True,True,3,3,0,4670,139,1786813718.535139
engram-node01,3184,8,False,2,True,True,3,3,0,4673,171,1786813718.535139
engram-node01,3184,8,False,2,True,True,3,3,0,4675,171,1786813718.535139
engram-node01,3184,9,False,2,True,True,3,3,0,4677,171,1786813718.535139
engram-node01,3185,6,False,3,True,True,3,3,0,4678,171,1786813718.535139
engram-node01,3186,6,False,4,True,True,3,3,0,4680,171,1786813718.535139
engram-node01,3187,6,False,5,True,True,3,3,0,4681,171,1786813718.535139
engram-node01,3188,5,False,6,True,True,3,3,0,4683,171,1786813737.397792
engram-node01,3188,5,False,6,True,True,3,3,0,4683,171,1786813737.397792
engram-node01,3189,5,False,7,True,True,3,3,0,4685,171,1786813737.397792
engram-node01,3190,5,False,8,True,True,3,3,0,4686,171,1786813737.397792
engram-node01,3191,5,False,9,True,True,3,3,0,4689,171,1786813737.397792
engram-node01,3192,5,False,10,True,True,3,3,0,4690,171,1786813737.397792
engram-node01,3192,5,False,10,True,True,3,3,0,4690,171,1786813737.397792
engram-node01,3193,5,False,11,True,True,3,3,0,4692,171,1786813737.397792
engram-node01,3194,5,False,12,True,True,3,3,0,4693,171,1786813739.5100002
engram-node01,3195,5,False,13,True,True,3,3,0,4695,537,1786813741.5351229
engram-node01,3196,5,False,14,True,True,3,3,0,4696,537,1786813741.5351229
engram-node01,3196,5,False,14,True,True,3,3,0,4696,537,1786813741.5351229
engram-node01,3197,5,False,15,True,True,3,3,0,4697,537,1786813743.5937438
engram-node01,3198,5,False,16,True,True,3,3,0,4698,537,1786813745.632423
engram-node01,3199,5,False,17,True,True,3,3,0,4700,537,1786813745.632423
engram-node01,3200,5,False,18,True,True,3,3,0,4701,537,1786813747.948261
engram-node01,3200,5,False,18,True,True,3,3,0,4701,537,1786813747.948261
engram-node01,3201,6,False,19,True,True,3,3,0,4703,537,1786813747.948261
engram-node01,3202,6,False,20,True,True,3,3,0,4704,537,1786813749.9838378
engram-node01,3203,6,False,21,True,True,3,3,0,4705,537,1786813752.001667
engram-node01,3204,6,False,22,True,True,3,3,0,4706,537,1786813752.001667
engram-node01,3204,6,False,22,True,True,3,3,0,4706,537,1786813752.001667
engram-node01,3205,6,False,23,True,True,3,3,0,4708,537,1786813754.022437
engram-node01,3206,6,False,24,True,True,3,3,0,4709,537,1786813756.048736
engram-node01,3207,6,False,25,True,True,3,3,0,4710,537,1786813756.048736
engram-node01,3208,6,False,26,True,True,3,3,0,4712,537,1786813756.048736
engram-node01,3208,6,False,26,True,True,3,3,0,4712,537,1786813756.048736
engram-node01,3209,6,False,27,True,True,3,3,0,4713,537,1786813761.204949
engram-node01,3210,6,False,28,True,True,3,3,0,4714,537,1786813761.204949
engram-node01,3211,6,False,29,True,True,3,3,0,4716,537,1786813761.204949
engram-node01,3212,6,False,30,True,True,3,3,0,4717,537,1786813763.465586
engram-node01,3212,6,False,30,True,True,3,3,0,4717,537,1786813763.465586
engram-node01,3213,6,False,31,True,True,3,3,0,4719,537,1786813765.508332
engram-node01,3214,6,False,32,True,True,3,3,0,4720,537,1786813765.508332
engram-node01,3215,6,False,33,True,True,3,3,0,4721,537,1786813767.534546
engram-node01,3216,6,False,34,True,True,3,3,0,4722,537,1786813769.557371
engram-node01,3216,6,False,34,True,True,3,3,0,4722,537,1786813769.557371
engram-node01,3217,7,False,35,True,True,3,3,0,4725,537,1786813769.557371
engram-node01,3218,2,False,36,True,True,3,3,0,4726,537,1786813769.557371
engram-node01,3219,2,False,37,True,True,3,3,0,4728,537,1786813775.47138
engram-node01,3220,2,False,38,True,True,3,3,0,4729,537,1786813775.47138
engram-node01,3220,2,False,38,True,True,3,3,0,4729,537,1786813775.47138
engram-node01,3221,2,False,39,True,True,3,3,0,4731,537,1786813775.47138
engram-node01,3222,2,False,40,True,True,3,3,0,4732,537,1786813777.9193358
engram-node01,3223,2,False,41,True,True,3,3,0,4734,537,1786813779.94261
engram-node01,3224,2,False,42,True,True,3,3,0,4735,537,1786813779.94261
engram-node01,3224,2,False,42,True,True,3,3,0,4735,537,1786813779.94261
engram-node01,3225,2,False,43,True,True,3,3,0,4736,537,1786813781.962239
engram-node01,3226,2,False,44,True,True,3,3,0,4737,537,1786813783.9822028
engram-node01,3227,2,False,45,True,True,3,3,0,4739,537,1786813783.9822028
engram-node01,3228,2,False,46,True,True,3,3,0,4740,537,1786813786.007338
engram-node01,3228,2,False,46,True,True,3,3,0,4740,537,1786813786.007338
engram-node01,3229,2,False,47,True,True,3,3,0,4741,537,1786813788.036598
engram-node01,3230,3,False,48,True,True,3,3,0,4743,537,1786813788.036598
engram-node01,3231,3,False,49,True,True,3,3,0,4744,537,1786813790.0751622
engram-node01,3232,3,False,50,True,True,3,3,0,4745,537,1786813792.097593
engram-node01,3232,3,False,50,True,True,3,3,0,4745,537,1786813792.097593
engram-node01,3233,3,False,51,True,True,3,3,0,4746,537,1786813792.097593
engram-node01,3234,3,False,52,True,True,3,3,0,4748,537,1786813794.1203468
engram-node01,3235,3,False,53,True,True,3,3,0,4749,537,1786813794.1203468
engram-node01,3236,3,False,54,True,True,3,3,0,4750,537,1786813794.1203468
engram-node01,3236,3,False,54,True,True,3,3,0,4750,537,1786813794.1203468
engram-node01,3237,3,False,55,True,True,3,3,0,4752,537,1786813799.2470322
engram-node01,3238,3,False,56,True,True,3,3,0,4753,537,1786813799.2470322
engram-node01,3239,3,False,57,True,True,3,3,0,4754,537,1786813799.2470322
engram-node01,3240,3,False,58,True,True,3,3,0,4755,0,1786813801.2926779
engram-node01,3240,3,False,58,True,True,3,3,0,4755,0,1786813801.2926779
engram-node01,3241,3,False,59,True,True,3,3,0,4757,0,1786813803.308991
engram-node01,3242,3,False,60,True,True,3,3,0,4758,0,1786813803.308991
engram-node01,3243,3,False,61,True,True,3,3,0,4759,0,1786813805.340956
engram-node01,3244,3,False,62,True,True,3,3,0,4760,0,1786813807.364622
engram-node01,3244,3,False,62,True,True,3,3,0,4761,0,1786813807.364622
engram-node01,3245,3,False,63,True,True,3,3,0,4762,0,1786813807.364622
engram-node01,3246,4,False,64,True,True,3,3,0,4763,0,1786813810.7748501
engram-node01,3247,4,False,65,True,True,3,3,0,4764,0,1786813810.7748501
engram-node01,3248,4,False,66,True,True,3,3,0,4765,0,1786813810.7748501
engram-node01,3248,4,False,66,True,True,3,3,0,4765,0,1786813810.7748501
engram-node01,3249,4,False,67,True,True,3,3,0,4767,0,1786813812.856661
engram-node01,3250,4,False,68,True,True,3,3,0,4768,0,1786813814.887629
engram-node01,3251,4,False,69,True,True,3,3,0,4770,0,1786813814.887629
engram-node01,3252,4,False,70,True,True,3,3,0,4771,0,1786813816.923719
engram-node01,3252,4,False,70,True,True,3,3,0,4771,0,1786813816.923719
engram-node01,3253,4,False,71,True,True,3,3,0,4772,0,1786813818.954245
engram-node01,3254,4,False,72,True,True,3,3,0,4773,0,1786813818.954245
engram-node01,3255,4,False,73,True,True,3,3,0,4775,0,1786813820.973998
engram-node01,3256,4,False,74,True,True,3,3,0,4776,0,1786813820.973998
engram-node01,3256,4,False,74,True,True,3,3,0,4776,0,1786813820.973998
engram-node01,3257,4,False,75,True,True,3,3,0,4777,0,1786813823.00915
engram-node01,3258,4,False,76,True,True,3,3,0,4778,0,1786813825.0290618
engram-node01,3259,4,False,77,True,True,3,3,0,4780,0,1786813825.0290618
engram-node01,3260,4,False,78,True,True,3,3,0,4781,0,1786813827.052554
engram-node01,3260,4,False,78,True,True,3,3,0,4781,0,1786813827.052554
engram-node01,3261,4,False,79,True,True,3,3,0,4782,0,1786813829.0817668
engram-node01,3262,5,False,80,True,True,3,3,0,4786,0,1786813829.0817668
engram-node01,3263,2,False,81,True,True,3,3,0,4788,0,1786813836.095211
engram-node01,3264,2,False,82,True,True,3,3,0,4789,0,1786813836.095211
engram-node01,3264,2,False,82,True,True,3,3,0,4789,0,1786813836.095211
engram-node01,3265,2,False,83,True,True,3,3,0,4790,0,1786813836.095211
engram-node01,3266,2,False,84,True,True,3,3,0,4792,0,1786813838.170511
engram-node01,3267,2,False,85,True,True,3,3,0,4793,0,1786813838.170511
engram-node01,3268,2,False,86,True,True,3,3,0,4794,0,1786813840.202042
engram-node01,3268,2,False,86,True,True,3,3,0,4794,0,1786813840.202042
engram-node01,3269,2,False,87,True,True,3,3,0,4795,0,1786813842.222979
engram-node01,3270,2,False,88,True,True,3,3,0,4797,0,1786813842.222979
engram-node01,3271,2,False,89,True,True,3,3,0,4798,0,1786813844.255157
engram-node01,3272,2,False,90,True,True,3,3,0,4799,0,1786813844.255157
engram-node01,3272,2,False,90,True,True,3,3,0,4799,0,1786813844.255157
engram-node01,3273,2,False,91,True,True,3,3,0,4800,0,1786813848.362251
engram-node01,3274,2,False,92,True,True,3,3,0,4801,0,1786813848.362251
engram-node01,3275,2,False,93,True,True,3,3,0,4803,0,1786813848.362251
engram-node01,3276,3,False,94,True,True,3,3,0,4804,0,1786813851.419168
engram-node01,3276,3,False,94,True,True,3,3,0,4804,0,1786813851.419168
engram-node01,3277,3,False,95,True,True,3,3,0,4806,0,1786813851.419168
engram-node01,3278,3,False,96,True,True,3,3,0,4808,0,1786813854.6306932
engram-node01,3279,3,False,97,True,True,3,3,0,4809,0,1786813854.6306932
engram-node01,3280,3,False,98,True,True,3,3,0,4810,0,1786813854.6306932
engram-node01,3280,3,False,98,True,True,3,3,0,4810,0,1786813854.6306932
engram-node01,3281,3,False,99,True,True,3,3,0,4811,0,1786813857.65079
engram-node01,3282,3,False,100,True,True,3,3,0,4813,0,1786813857.65079
engram-node01,3283,3,False,101,True,True,3,3,0,4814,0,1786813860.668541
engram-node01,3284,3,False,102,True,True,3,3,0,4815,0,1786813860.668541
engram-node01,3284,3,False,102,True,True,3,3,0,4815,0,1786813860.668541
engram-node01,3285,3,False,103,True,True,3,3,0,4816,0,1786813863.697962
engram-node01,3286,3,False,104,True,True,3,3,0,4818,0,1786813863.697962
engram-node01,3287,3,False,105,True,True,3,3,0,4819,0,1786813863.697962
engram-node01,3288,3,False,106,True,True,3,3,0,4820,0,1786813866.716518
engram-node01,3288,3,False,106,True,True,3,3,0,4820,0,1786813866.716518
engram-node01,3289,3,False,107,True,True,3,3,0,4821,0,1786813866.716518
engram-node01,3290,4,False,108,True,True,3,3,0,4823,0,1786813869.747513
engram-node01,3291,4,False,109,True,True,3,3,0,4824,0,1786813869.747513
engram-node01,3292,4,False,110,True,True,3,3,0,4825,0,1786813872.766038
engram-node01,3292,4,False,110,True,True,3,3,0,4825,0,1786813872.766038
engram-node01,3293,4,False,111,True,True,3,3,0,4827,0,1786813872.766038
engram-node01,3294,4,False,112,True,True,3,3,0,4828,0,1786813872.766038
engram-node01,3295,4,False,113,True,True,3,3,0,4829,0,1786813875.7909582
engram-node01,3296,4,False,114,True,True,3,3,0,4830,0,1786813875.7909582
engram-node01,3296,4,False,114,True,True,3,3,0,4830,0,1786813875.7909582
engram-node01,3297,4,False,115,True,True,3,3,0,4832,0,1786813875.7909582
engram-node01,3298,4,False,116,True,True,3,3,0,4833,0,1786813880.5842109
engram-node01,3299,4,False,117,True,True,3,3,0,4834,0,1786813880.5842109
engram-node01,3300,4,False,118,True,True,3,3,0,4835,0,1786813880.5842109
engram-node01,3300,4,False,118,True,True,3,3,0,4835,0,1786813880.5842109
engram-node01,3301,4,False,119,True,True,3,3,0,4837,0,1786813883.6161249
engram-node01,3302,4,False,120,True,True,3,3,0,4838,0,1786813883.6161249
engram-node01,3303,4,False,121,True,True,3,3,0,4839,0,1786813886.63516
engram-node01,3304,4,False,122,True,True,3,3,0,4840,0,1786813886.63516
engram-node01,3304,4,False,122,True,True,3,3,0,4840,0,1786813886.63516
engram-node01,3305,4,False,123,True,True,3,3,0,4842,0,1786813889.649961
engram-node01,3306,5,False,124,True,True,3,3,0,4844,0,1786813889.649961
engram-node01,3307,2,False,125,True,True,3,3,0,4846,0,1786813893.1776462
engram-node01,3308,2,False,3,False,False,3,3,0,4847,0,1786813893.1776462
engram-node01,3308,2,False,3,False,False,3,3,0,4847,0,1786813893.1776462
engram-node01,3309,2,False,4,False,False,3,3,0,4848,0,1786813893.1776462
engram-node01,3310,2,False,5,False,False,3,3,0,4850,0,1786813896.205943
engram-node01,3311,2,False,6,False,False,3,3,0,4851,0,1786813896.205943
engram-node01,3312,2,False,7,False,False,3,3,0,4852,68,1786813899.24063
engram-node01,3312,2,False,7,False,False,3,3,0,4852,68,1786813899.24063
engram-node01,3313,2,False,8,False,False,3,3,0,4854,145,1786813899.24063
engram-node01,3314,2,False,9,False,False,3,3,0,4855,145,1786813902.294045
engram-node01,3315,2,False,7,False,False,3,3,0,4856,145,1786813902.294045
engram-node01,3316,2,False,8,False,False,3,3,0,4858,145,1786813902.294045
engram-node01,3316,2,False,8,False,False,3,3,0,4858,145,1786813902.294045
engram-node01,3317,2,False,9,False,False,3,3,0,4859,145,1786813905.340768
engram-node01,3318,2,False,10,False,False,3,3,0,4860,145,1786813905.340768
engram-node01,3319,2,False,11,False,False,3,3,0,4862,145,1786813908.3684201
engram-node01,3320,2,False,12,False,False,3,3,0,4863,145,1786813908.3684201
engram-node01,3320,2,False,12,False,False,3,3,0,4863,145,1786813908.3684201
engram-node01,3321,3,False,13,False,False,3,3,0,4864,145,1786813911.395777
engram-node01,3322,3,False,14,False,False,3,3,0,4865,145,1786813911.395777
engram-node02,3167,2,False,12,False,False,3,3,0,4533,0,1786813579.817036
engram-node02,3167,2,False,12,False,False,3,3,0,4533,0,1786813579.817036
engram-node02,3168,2,False,13,False,False,3,3,0,4535,0,1786813579.817036
engram-node02,3169,3,False,14,False,False,3,3,0,4536,0,1786813582.914017
engram-node02,3170,3,False,15,False,False,3,3,0,4537,0,1786813582.914017
engram-node02,3171,3,False,7,False,False,3,3,0,4538,0,1786813585.979824
engram-node02,3171,3,False,7,False,False,3,3,0,4538,0,1786813585.979824
engram-node02,3172,3,False,8,False,False,3,3,0,4540,0,1786813585.979824
engram-node02,3173,3,False,9,False,False,3,3,0,4542,0,1786813589.0047119
engram-node02,3174,3,False,10,False,False,3,3,0,4543,0,1786813589.0047119
engram-node02,3175,3,False,11,False,False,3,3,0,4544,0,1786813589.0047119
engram-node02,3175,3,False,11,False,False,3,3,0,4544,0,1786813589.0047119
engram-node02,3176,3,False,12,False,False,3,3,0,4546,0,1786813592.0297222
engram-node02,3177,3,False,13,False,False,3,3,0,4547,0,1786813592.0297222
engram-node02,3178,3,False,7,False,False,3,3,0,4548,0,1786813596.45429
engram-node02,3179,3,False,8,False,False,3,3,0,4549,0,1786813596.45429
engram-node02,3179,3,False,8,False,False,3,3,0,4549,0,1786813596.45429
engram-node02,3180,3,False,9,False,False,3,3,0,4551,0,1786813596.45429
engram-node02,3181,3,False,10,False,False,3,3,0,4552,0,1786813599.4957151
engram-node02,3182,4,False,4,False,False,3,3,0,4564,61,1786813684.998476
engram-node02,3182,4,False,4,False,False,3,3,0,4567,61,1786813684.998476
engram-node02,3182,5,False,0,False,False,3,3,0,4589,61,1786813684.998476
engram-node02,3182,5,False,0,False,False,3,3,0,4598,61,1786813684.998476
engram-node02,3182,5,False,0,False,False,3,3,0,4601,61,1786813684.998476
engram-node02,3182,7,False,0,True,True,3,3,0,4624,72,1786813684.998476
engram-node02,3182,8,False,0,True,True,3,3,0,4639,72,1786813684.998476
engram-node02,3183,8,False,1,True,True,3,3,0,4642,72,1786813718.8017159
engram-node02,3183,8,False,1,True,True,3,3,0,4645,72,1786813718.8017159
engram-node02,3183,8,False,1,True,True,3,3,0,4666,72,1786813718.8017159
engram-node02,3183,8,False,1,True,True,3,3,0,4668,72,1786813718.8017159
engram-node02,3184,9,False,2,True,True,3,3,0,4677,79,1786813718.8017159
engram-node02,3185,6,False,3,True,True,3,3,0,4678,79,1786813718.8017159
engram-node02,3186,6,False,4,True,True,3,3,0,4680,79,1786813718.8017159
engram-node02,3187,6,False,5,True,True,3,3,0,4681,79,1786813718.8017159
engram-node02,3187,6,False,5,True,True,3,3,0,4681,79,1786813718.8017159
engram-node02,3188,5,False,6,True,True,3,3,0,4683,79,1786813737.447795
engram-node02,3189,5,False,7,True,True,3,3,0,4685,79,1786813737.447795
engram-node02,3190,5,False,8,True,True,3,3,0,4686,79,1786813737.447795
engram-node02,3191,5,False,9,True,True,3,3,0,4688,79,1786813737.447795
engram-node02,3191,5,False,9,True,True,3,3,0,4688,79,1786813737.447795
engram-node02,3192,5,False,10,True,True,3,3,0,4690,79,1786813737.447795
engram-node02,3193,5,False,11,True,True,3,3,0,4692,79,1786813737.447795
engram-node02,3194,5,False,12,True,True,3,3,0,4693,79,1786813739.5177238
engram-node02,3195,5,False,13,True,True,3,3,0,4695,79,1786813741.548616
engram-node02,3195,5,False,13,True,True,3,3,0,4695,79,1786813741.548616
engram-node02,3196,5,False,14,True,True,3,3,0,4696,79,1786813741.548616
engram-node02,3197,5,False,15,True,True,3,3,0,4697,79,1786813743.601846
engram-node02,3198,5,False,16,True,True,3,3,0,4698,79,1786813745.895018
engram-node02,3199,5,False,17,True,True,3,3,0,4700,79,1786813745.895018
engram-node02,3199,5,False,17,True,True,3,3,0,4700,79,1786813745.895018
engram-node02,3200,5,False,18,True,True,3,3,0,4701,79,1786813747.9605582
engram-node02,3201,6,False,19,True,True,3,3,0,4703,79,1786813747.9605582
engram-node02,3202,6,False,20,True,True,3,3,0,4704,79,1786813749.988849
engram-node02,3203,6,False,21,True,True,3,3,0,4705,79,1786813752.006089
engram-node02,3203,6,False,21,True,True,3,3,0,4705,79,1786813752.006089
engram-node02,3204,6,False,22,True,True,3,3,0,4706,79,1786813752.006089
engram-node02,3205,6,False,23,True,True,3,3,0,4708,79,1786813754.0304158
engram-node02,3206,6,False,24,True,True,3,3,0,4709,79,1786813756.054473
engram-node02,3207,6,False,25,True,True,3,3,0,4710,79,1786813756.054473
engram-node02,3207,6,False,25,True,True,3,3,0,4710,79,1786813756.054473
engram-node02,3208,6,False,26,True,True,3,3,0,4712,79,1786813756.054473
engram-node02,3209,6,False,27,True,True,3,3,0,4713,79,1786813761.22526
engram-node02,3210,6,False,28,True,True,3,3,0,4714,79,1786813761.22526
engram-node02,3211,6,False,29,True,True,3,3,0,4716,79,1786813761.22526
engram-node02,3211,6,False,29,True,True,3,3,0,4716,79,1786813761.22526
engram-node02,3212,6,False,30,True,True,3,3,0,4717,79,1786813763.475301
engram-node02,3213,6,False,31,True,True,3,3,0,4719,79,1786813765.5195131
engram-node02,3214,6,False,32,True,True,3,3,0,4720,79,1786813765.5195131
engram-node02,3215,6,False,33,True,True,3,3,0,4721,79,1786813767.539343
engram-node02,3215,6,False,33,True,True,3,3,0,4721,79,1786813767.539343
engram-node02,3216,6,False,34,True,True,3,3,0,4722,79,1786813770.477639
engram-node02,3217,7,False,35,True,True,3,3,0,4725,79,1786813770.477639
engram-node02,3218,2,False,36,True,True,3,3,0,4726,79,1786813770.477639
engram-node02,3219,2,False,37,True,True,3,3,0,4727,79,1786813775.6046238
engram-node02,3219,2,False,37,True,True,3,3,0,4728,79,1786813775.6046238
engram-node02,3220,2,False,38,True,True,3,3,0,4729,79,1786813775.6046238
engram-node02,3221,2,False,39,True,True,3,3,0,4731,79,1786813775.6046238
engram-node02,3222,2,False,40,True,True,3,3,0,4732,79,1786813777.9243069
engram-node02,3223,2,False,41,True,True,3,3,0,4733,0,1786813779.9469619
engram-node02,3223,2,False,41,True,True,3,3,0,4733,0,1786813779.9469619
engram-node02,3224,2,False,42,True,True,3,3,0,4735,0,1786813779.9469619
engram-node02,3225,2,False,43,True,True,3,3,0,4736,0,1786813781.967668
engram-node02,3226,2,False,44,True,True,3,3,0,4737,0,1786813783.989287
engram-node02,3227,2,False,45,True,True,3,3,0,4739,0,1786813783.989287
engram-node02,3227,2,False,45,True,True,3,3,0,4739,0,1786813783.989287
engram-node02,3228,2,False,46,True,True,3,3,0,4740,0,1786813786.0150452
engram-node02,3229,2,False,47,True,True,3,3,0,4741,0,1786813788.045996
engram-node02,3230,3,False,48,True,True,3,3,0,4743,0,1786813788.045996
engram-node02,3231,3,False,49,True,True,3,3,0,4744,0,1786813790.082185
engram-node02,3231,3,False,49,True,True,3,3,0,4744,0,1786813790.082185
engram-node02,3232,3,False,50,True,True,3,3,0,4745,0,1786813792.102879
engram-node02,3233,3,False,51,True,True,3,3,0,4746,0,1786813792.102879
engram-node02,3234,3,False,52,True,True,3,3,0,4748,0,1786813794.129726
engram-node02,3235,3,False,53,True,True,3,3,0,4749,0,1786813794.129726
engram-node02,3235,3,False,53,True,True,3,3,0,4749,0,1786813794.129726
engram-node02,3236,3,False,54,True,True,3,3,0,4750,0,1786813794.129726
engram-node02,3237,3,False,55,True,True,3,3,0,4752,0,1786813799.2650518
engram-node02,3238,3,False,56,True,True,3,3,0,4753,0,1786813799.2650518
engram-node02,3239,3,False,57,True,True,3,3,0,4754,0,1786813799.2650518
engram-node02,3239,3,False,57,True,True,3,3,0,4754,0,1786813799.2650518
engram-node02,3240,3,False,58,True,True,3,3,0,4755,1,1786813801.2972019
engram-node02,3241,3,False,59,True,True,3,3,0,4757,1,1786813803.3181062
engram-node02,3242,3,False,60,True,True,3,3,0,4758,1,1786813803.3181062
engram-node02,3243,3,False,61,True,True,3,3,0,4759,1,1786813805.3468869
engram-node02,3243,3,False,61,True,True,3,3,0,4759,1,1786813805.3468869
engram-node02,3244,3,False,62,True,True,3,3,0,4761,1,1786813807.373719
engram-node02,3245,3,False,63,True,True,3,3,0,4762,1,1786813807.373719
engram-node02,3246,4,False,64,True,True,3,3,0,4763,1,1786813810.7861388
engram-node02,3247,4,False,65,True,True,3,3,0,4764,1,1786813810.7861388
engram-node02,3247,4,False,65,True,True,3,3,0,4764,1,1786813810.7861388
engram-node02,3248,4,False,66,True,True,3,3,0,4765,1,1786813810.7861388
engram-node02,3249,4,False,67,True,True,3,3,0,4767,1,1786813812.863622
engram-node02,3250,4,False,68,True,True,3,3,0,4768,1,1786813814.8996758
engram-node02,3251,4,False,69,True,True,3,3,0,4769,1,1786813814.8996758
engram-node02,3251,4,False,69,True,True,3,3,0,4769,1,1786813814.8996758
engram-node02,3252,4,False,70,True,True,3,3,0,4771,1,1786813816.933978
engram-node02,3253,4,False,71,True,True,3,3,0,4772,1,1786813818.958435
engram-node02,3254,4,False,72,True,True,3,3,0,4773,1,1786813818.958435
engram-node02,3255,4,False,73,True,True,3,3,0,4774,1,1786813820.9844291
engram-node02,3255,4,False,73,True,True,3,3,0,4774,1,1786813820.9844291
engram-node02,3256,4,False,74,True,True,3,3,0,4776,1,1786813820.9844291
engram-node02,3257,4,False,75,True,True,3,3,0,4777,1,1786813823.01421
engram-node02,3258,4,False,76,True,True,3,3,0,4778,1,1786813825.035027
engram-node02,3259,4,False,77,True,True,3,3,0,4780,1,1786813825.035027
engram-node02,3259,4,False,77,True,True,3,3,0,4780,1,1786813825.035027
engram-node02,3260,4,False,78,True,True,3,3,0,4781,1,1786813827.0595572
engram-node02,3261,4,False,79,True,True,3,3,0,4782,1,1786813829.3166919
engram-node02,3262,5,False,80,True,True,3,3,0,4786,1,1786813829.3166919
engram-node02,3263,2,False,81,True,True,3,3,0,4788,1,1786813836.1098182
engram-node02,3263,2,False,81,True,True,3,3,0,4788,1,1786813836.1098182
engram-node02,3264,2,False,82,True,True,3,3,0,4789,1,1786813836.1098182
engram-node02,3265,2,False,83,True,True,3,3,0,4790,1,1786813836.1098182
engram-node02,3266,2,False,84,True,True,3,3,0,4792,1,1786813838.1796422
engram-node02,3267,2,False,85,True,True,3,3,0,4793,1,1786813838.1796422
engram-node02,3267,2,False,85,True,True,3,3,0,4793,1,1786813838.1796422
engram-node02,3268,2,False,86,True,True,3,3,0,4794,1,1786813840.208807
engram-node02,3269,2,False,87,True,True,3,3,0,4795,1,1786813842.23921
engram-node02,3270,2,False,88,True,True,3,3,0,4797,1,1786813842.23921
engram-node02,3271,2,False,89,True,True,3,3,0,4798,1,1786813844.263814
engram-node02,3271,2,False,89,True,True,3,3,0,4798,1,1786813844.263814
engram-node02,3272,2,False,90,True,True,3,3,0,4799,1,1786813844.263814
engram-node02,3273,2,False,91,True,True,3,3,0,4800,1,1786813848.3838248
engram-node02,3274,2,False,92,True,True,3,3,0,4801,1,1786813848.3838248
engram-node02,3275,2,False,93,True,True,3,3,0,4803,1,1786813848.3838248
engram-node02,3275,2,False,93,True,True,3,3,0,4803,1,1786813848.3838248
engram-node02,3276,3,False,94,True,True,3,3,0,4805,1,1786813851.480021
engram-node02,3277,3,False,95,True,True,3,3,0,4806,1,1786813851.480021
engram-node02,3278,3,False,96,True,True,3,3,0,4807,1,1786813854.636287
engram-node02,3279,3,False,97,True,True,3,3,0,4809,1,1786813854.636287
engram-node02,3279,3,False,97,True,True,3,3,0,4809,1,1786813854.636287
engram-node02,3280,3,False,98,True,True,3,3,0,4810,1,1786813854.636287
engram-node02,3281,3,False,99,True,True,3,3,0,4811,1,1786813857.656469
engram-node02,3282,3,False,100,True,True,3,3,0,4812,1,1786813857.656469
engram-node02,3283,3,False,101,True,True,3,3,0,4814,1,1786813860.6806982
engram-node02,3283,3,False,101,True,True,3,3,0,4814,1,1786813860.6806982
engram-node02,3284,3,False,102,True,True,3,3,0,4815,1,1786813860.6806982
engram-node02,3285,3,False,103,True,True,3,3,0,4816,1,1786813863.703912
engram-node02,3286,3,False,104,True,True,3,3,0,4818,1,1786813863.703912
engram-node02,3287,3,False,105,True,True,3,3,0,4819,1,1786813863.703912
engram-node02,3287,3,False,105,True,True,3,3,0,4819,1,1786813863.703912
